Order ID,Ship Mode,Customer ID,Region,Segment,Category,Sub-Category,Product Name,Product ID,Quantity,Revenue,Discount,Profit
CA-2014-117485,Standard Class,BD-11320,Central,Consumer,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,TEC-AC-10004659,4,291.96,0,102.186
CA-2014-140242,Standard Class,ML-17755,Central,Home Office,Office Supplies,Art,Blackstonian Pencils,OFF-AR-10004752,3,6.408,0.2,0.6408
CA-2014-140242,Standard Class,ML-17755,Central,Home Office,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,TEC-AC-10004659,7,408.744,0.2,76.6395
CA-2011-148950,Standard Class,JD-16015,Central,Consumer,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,OFF-BI-10001249,4,5.104,0.8,-8.6768
CA-2011-148950,Standard Class,JD-16015,Central,Consumer,Office Supplies,Fasteners,Assorted Color Push Pins,OFF-FA-10003059,2,2.896,0.2,0.4706
CA-2011-148950,Standard Class,JD-16015,Central,Consumer,Technology,Accessories,Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,3,35.016,0.2,-2.1885
CA-2011-110408,Second Class,AS-10225,South,Corporate,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",OFF-ST-10001522,3,275.97,0,11.0388
CA-2011-110408,Second Class,AS-10225,South,Corporate,Technology,Phones,Avaya IP Phone 1140E VoIP phone,TEC-PH-10002352,5,1394.95,0,362.687
CA-2011-110408,Second Class,AS-10225,South,Corporate,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",FUR-CH-10003774,6,545.88,0,70.9644
CA-2012-109939,Standard Class,AA-10375,West,Consumer,Office Supplies,Art,Newell 321,OFF-AR-10000127,2,5.248,0.2,0.5904
CA-2013-112669,Same Day,KT-16465,West,Consumer,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,FUR-CH-10004086,4,933.536,0.2,105.0228
CA-2013-112669,Same Day,KT-16465,West,Consumer,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",OFF-ST-10001228,4,42.976,0.2,4.2976
CA-2012-119592,Second Class,MM-18280,South,Corporate,Office Supplies,Binders,3-ring staple pack,OFF-BI-10004187,2,3.76,0,1.8048
CA-2011-122749,Standard Class,NG-18430,Central,Consumer,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,TEC-PH-10003811,4,479.96,0,134.3888
CA-2011-164721,Second Class,LW-16825,West,Corporate,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,OFF-AP-10000240,6,320.88,0,93.0552
CA-2011-164721,Second Class,LW-16825,West,Corporate,Furniture,Furnishings,Staple-based wall hangings,FUR-FU-10001940,3,23.88,0,10.5072
CA-2011-164721,Second Class,LW-16825,West,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",OFF-PA-10000575,4,26.76,0,12.3096
CA-2013-147417,First Class,CB-12415,East,Consumer,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,TEC-CO-10001449,4,1439.976,0.4,191.9968
CA-2012-127509,Standard Class,AS-10090,Central,Consumer,Office Supplies,Binders,Binder Posts,OFF-BI-10002393,3,17.22,0,7.9212
CA-2012-127509,Standard Class,AS-10090,Central,Consumer,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,FUR-TA-10002855,7,1024.38,0,215.1198
CA-2012-127509,Standard Class,AS-10090,Central,Consumer,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",OFF-EN-10000781,3,26.22,0,12.3234
CA-2012-127509,Standard Class,AS-10090,Central,Consumer,Office Supplies,Paper,Xerox 1978,OFF-PA-10002160,3,17.34,0,8.4966
CA-2014-111374,Standard Class,CB-12415,East,Consumer,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",OFF-BI-10004970,4,4.956,0.7,-3.7996
CA-2014-133648,Standard Class,ML-17755,West,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,OFF-LA-10003923,6,71.04,0.2,26.64
CA-2014-133648,Standard Class,ML-17755,West,Home Office,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",OFF-AR-10002257,2,5.344,0.2,0.7348
CA-2014-133648,Standard Class,ML-17755,West,Home Office,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,OFF-FA-10004395,3,11.304,0.2,-2.1195
US-2014-147221,Second Class,JS-16030,Central,Consumer,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,OFF-AP-10002534,5,294.62,0.8,-766.012
US-2014-147221,Second Class,JS-16030,Central,Consumer,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,FUR-FU-10004020,4,8.752,0.6,-3.7196
CA-2011-131905,First Class,ND-18460,South,Corporate,Office Supplies,Labels,Avery 480,OFF-LA-10002787,4,15,0,7.2
CA-2011-131905,First Class,ND-18460,South,Corporate,Technology,Phones,Aastra 57i VoIP phone,TEC-PH-10003645,1,161.61,0,42.0186
CA-2011-131905,First Class,ND-18460,South,Corporate,Technology,Phones,AT&T CL82213,TEC-PH-10001615,5,144.95,0,42.0355
CA-2014-166128,Standard Class,LW-17215,West,Consumer,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,TEC-AC-10001767,5,199.95,0,21.9945
CA-2014-166128,Standard Class,LW-17215,West,Consumer,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",OFF-AR-10001221,7,41.86,0,14.2324
CA-2014-163510,Second Class,JW-15955,South,Consumer,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,OFF-ST-10000563,3,95.94,0,9.594
CA-2014-163510,Second Class,JW-15955,South,Consumer,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",FUR-CH-10001146,5,304.45,0,76.1125
US-2014-143028,Standard Class,SC-20050,Central,Home Office,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,OFF-BI-10004738,3,11.364,0.8,-17.046
CA-2011-111150,Standard Class,RW-19630,Central,Corporate,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",OFF-AR-10000034,7,29.68,0,11.5752
CA-2011-111150,Standard Class,RW-19630,Central,Corporate,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,TEC-AC-10000290,7,47.53,0,16.1602
CA-2014-165386,First Class,CM-12190,Central,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",FUR-BO-10003034,2,183.372,0.3,-36.6744
CA-2011-116407,Standard Class,JF-15190,South,Consumer,Office Supplies,Art,Newell 310,OFF-AR-10001315,3,4.224,0.2,0.4752
CA-2011-116407,Standard Class,JF-15190,South,Consumer,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",OFF-AP-10002118,2,333.056,0.2,29.1424
CA-2011-116407,Standard Class,JF-15190,South,Consumer,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",OFF-PA-10002137,4,24.896,0.2,7.78
CA-2012-155761,Same Day,SC-20800,Central,Consumer,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,TEC-AC-10001606,2,159.984,0.2,35.9964
CA-2012-155761,Same Day,SC-20800,Central,Consumer,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,OFF-ST-10000943,3,46.344,0.2,4.6344
CA-2013-145905,Standard Class,AM-10705,South,Consumer,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,FUR-CH-10001854,1,350.98,0,84.2352
CA-2013-145905,Standard Class,AM-10705,South,Consumer,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,OFF-PA-10000533,2,13.08,0,6.0168
CA-2013-145905,Standard Class,AM-10705,South,Consumer,Office Supplies,Storage,Tennsco Double-Tier Lockers,OFF-ST-10003716,4,900.08,0,117.0104
CA-2012-113110,Standard Class,BK-11260,West,Consumer,Office Supplies,Binders,GBC Imprintable Covers,OFF-BI-10000088,2,17.568,0.2,6.3684
CA-2012-113110,Standard Class,BK-11260,West,Consumer,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,OFF-LA-10000240,2,14.62,0,6.8714
CA-2012-113110,Standard Class,BK-11260,West,Consumer,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,OFF-SU-10001165,4,33.36,0,8.6736
CA-2012-113110,Standard Class,BK-11260,West,Consumer,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",OFF-PA-10002749,6,40.14,0,19.6686
CA-2013-168354,First Class,RH-19510,East,Home Office,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",OFF-ST-10001490,9,1606.23,0,481.869
CA-2013-168354,First Class,RH-19510,East,Home Office,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",OFF-PA-10002377,3,17.04,0,7.668
CA-2013-168354,First Class,RH-19510,East,Home Office,Office Supplies,Binders,JM Magazine Binder,OFF-BI-10004826,3,49.53,0,23.7744
CA-2013-168354,First Class,RH-19510,East,Home Office,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",FUR-CH-10004675,4,872.32,0,244.2496
US-2014-111241,Second Class,GM-14500,West,Consumer,Office Supplies,Binders,GBC Recycled Regency Composition Covers,OFF-BI-10002867,5,239.12,0.2,77.714
CA-2012-114237,First Class,MC-17275,West,Consumer,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",FUR-BO-10004409,2,141.96,0,39.7488
CA-2013-113516,Second Class,VM-21685,West,Home Office,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",OFF-BI-10002225,2,33.024,0.2,11.5584
CA-2013-113516,Second Class,VM-21685,West,Home Office,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,OFF-BI-10001989,4,67.136,0.2,23.4976
CA-2012-117961,Standard Class,GP-14740,East,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",OFF-BI-10000343,3,14.73,0,6.9231
CA-2012-117961,Standard Class,GP-14740,East,Corporate,Office Supplies,Storage,"Tennsco Lockers, Sand",OFF-ST-10001172,5,104.9,0,25.176
CA-2012-117961,Standard Class,GP-14740,East,Corporate,Office Supplies,Binders,Aluminum Screw Posts,OFF-BI-10003707,4,61.04,0,30.52
CA-2012-117961,Standard Class,GP-14740,East,Corporate,Office Supplies,Paper,Loose Memo Sheets,OFF-PA-10001274,3,10.95,0,5.1465
CA-2013-128923,Standard Class,GB-14530,Central,Corporate,Office Supplies,Paper,Things To Do Today Pad,OFF-PA-10002250,2,9.392,0.2,3.2872
CA-2013-128923,Standard Class,GB-14530,Central,Corporate,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",OFF-AR-10000475,1,9.328,0.2,0.8162
CA-2014-162481,Standard Class,CT-11995,Central,Consumer,Office Supplies,Binders,ACCOHIDE Binder by Acco,OFF-BI-10002976,2,8.26,0,3.8822
CA-2014-162481,Standard Class,CT-11995,Central,Consumer,Furniture,Chairs,"Global Leather Task Chair, Black",FUR-CH-10003061,3,269.97,0,51.2943
CA-2012-119214,Standard Class,CW-11905,West,Home Office,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",OFF-PA-10002893,3,29.04,0,13.9392
CA-2012-119214,Standard Class,CW-11905,West,Home Office,Office Supplies,Labels,Avery 500,OFF-LA-10003077,2,14.62,0,6.8714
CA-2012-122287,Standard Class,SN-20560,West,Home Office,Office Supplies,Paper,Xerox 1922,OFF-PA-10001661,3,11.952,0.2,4.3326
CA-2012-122287,Standard Class,SN-20560,West,Home Office,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,OFF-BI-10004656,7,4.536,0.7,-3.3264
CA-2012-122287,Standard Class,SN-20560,West,Home Office,Office Supplies,Binders,Aluminum Screw Posts,OFF-BI-10003707,2,9.156,0.7,-6.104
CA-2012-122287,Standard Class,SN-20560,West,Home Office,Furniture,Furnishings,Flat Face Poster Frame,FUR-FU-10004973,5,75.36,0.2,20.724
CA-2012-104493,Standard Class,EB-13705,West,Corporate,Office Supplies,Binders,GBC Personal VeloBind Strips,OFF-BI-10004817,6,57.504,0.2,20.1264
US-2014-158946,Standard Class,JW-15220,East,Corporate,Office Supplies,Art,BIC Liqua Brite Liner,OFF-AR-10001860,7,38.864,0.2,7.7728
CA-2011-129168,Standard Class,KB-16585,Central,Corporate,Office Supplies,Paper,Xerox 203,OFF-PA-10001639,3,15.552,0.2,5.4432
CA-2013-131835,Standard Class,MC-17590,East,Corporate,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,OFF-AP-10004487,2,162.64,0,45.5392
CA-2013-131835,Standard Class,MC-17590,East,Corporate,Technology,Phones,Bose SoundLink Bluetooth Speaker,TEC-PH-10001760,3,597,0,280.59
CA-2013-131835,Standard Class,MC-17590,East,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",OFF-PA-10004071,1,55.48,0,26.6304
CA-2012-142237,First Class,CK-12595,East,Consumer,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",FUR-FU-10004848,7,289.8,0.2,36.225
CA-2012-142237,First Class,CK-12595,East,Consumer,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,OFF-BI-10004022,3,2.502,0.7,-2.0016
CA-2012-142237,First Class,CK-12595,East,Consumer,Office Supplies,Binders,3M Organizer Strips,OFF-BI-10003669,4,6.48,0.7,-4.752
CA-2012-142237,First Class,CK-12595,East,Consumer,Furniture,Chairs,Novimex Fabric Task Chair,FUR-CH-10003833,8,341.488,0.3,-73.176
CA-2012-142237,First Class,CK-12595,East,Consumer,Office Supplies,Art,Newell 333,OFF-AR-10003732,5,11.12,0.2,0.834
CA-2012-142237,First Class,CK-12595,East,Consumer,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",FUR-FU-10003142,6,25.344,0.2,3.4848
CA-2013-136434,Standard Class,RD-19480,Central,Consumer,Furniture,Furnishings,DAX Cubicle Frames - 8x10,FUR-FU-10001196,3,17.31,0,5.193
CA-2014-120376,First Class,TP-21130,Central,Consumer,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,TEC-AC-10001114,5,199.95,0,63.984
CA-2014-120376,First Class,TP-21130,Central,Consumer,Furniture,Chairs,Hon GuestStacker Chair,FUR-CH-10002335,7,1586.69,0,412.5394
CA-2014-120376,First Class,TP-21130,Central,Consumer,Technology,Accessories,Logitech Gaming G510s - Keyboard,TEC-AC-10000844,1,84.99,0,30.5964
CA-2014-120376,First Class,TP-21130,Central,Consumer,Furniture,Tables,Bevis 44 x 96 Conference Tables,FUR-TA-10004534,2,411.8,0,70.006
CA-2011-106439,Standard Class,GG-14650,West,Corporate,Office Supplies,Fasteners,Staples,OFF-FA-10002975,3,11.34,0,5.2164
CA-2011-106439,Standard Class,GG-14650,West,Corporate,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",OFF-ST-10003996,5,80.3,0,20.878
CA-2011-106439,Standard Class,GG-14650,West,Corporate,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",OFF-BI-10002571,2,15.968,0.2,5.3892
CA-2011-106439,Standard Class,GG-14650,West,Corporate,Office Supplies,Paper,Xerox 1952,OFF-PA-10000477,13,64.74,0,30.4278
CA-2011-106439,Standard Class,GG-14650,West,Corporate,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",OFF-BI-10004209,3,19.296,0.2,6.03
CA-2011-106439,Standard Class,GG-14650,West,Corporate,Office Supplies,Storage,Tennsco Regal Shelving Units,OFF-ST-10001963,4,405.64,0,12.1692
CA-2011-106439,Standard Class,GG-14650,West,Corporate,Furniture,Chairs,Novimex Fabric Task Chair,FUR-CH-10003833,3,146.352,0.2,-9.147
CA-2011-106439,Standard Class,GG-14650,West,Corporate,Technology,Accessories,Maxell LTO Ultrium - 800 GB,TEC-AC-10004568,9,251.91,0,47.8629
CA-2011-106439,Standard Class,GG-14650,West,Corporate,Office Supplies,Art,Newell 325,OFF-AR-10001419,3,12.39,0,3.717
CA-2012-133452,Standard Class,ZC-21910,West,Consumer,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,TEC-AC-10002800,4,199.96,0,69.986
CA-2012-133452,Standard Class,ZC-21910,West,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,FUR-TA-10003954,3,710.832,0.2,-97.7394
CA-2013-146521,Second Class,CC-12610,East,Corporate,Office Supplies,Binders,GBC Instant Report Kit,OFF-BI-10000301,1,1.941,0.7,-1.294
US-2014-110996,Standard Class,KA-16525,West,Consumer,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,FUR-CH-10003956,5,283.92,0.2,-46.137
CA-2013-129693,Standard Class,TC-20980,West,Corporate,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,OFF-BI-10002954,2,7.312,0.2,2.5592
CA-2014-122504,Second Class,DB-13270,West,Home Office,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,TEC-AC-10003289,3,59.97,0,13.7931
CA-2014-122504,Second Class,DB-13270,West,Home Office,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",TEC-PH-10002468,7,761.544,0.2,66.6351
CA-2011-131051,Standard Class,TR-21325,West,Consumer,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",FUR-FU-10001861,3,58.2,0,28.518
CA-2014-140676,First Class,BF-11080,East,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",OFF-PA-10004082,5,39.9,0,19.95
CA-2014-140676,First Class,BF-11080,East,Consumer,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,OFF-AP-10000358,7,90.86,0,26.3494
CA-2014-140676,First Class,BF-11080,East,Consumer,Office Supplies,Paper,Xerox 1939,OFF-PA-10004243,5,94.85,0,45.528
CA-2012-120103,Standard Class,MS-17365,West,Consumer,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,OFF-PA-10001295,7,106.232,0.2,37.1812
CA-2012-120103,Standard Class,MS-17365,West,Consumer,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,TEC-PH-10002170,2,111.984,0.2,11.1984
CA-2012-120103,Standard Class,MS-17365,West,Consumer,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,FUR-FU-10002885,2,7.712,0.2,1.7352
CA-2014-104647,Standard Class,CK-12595,West,Consumer,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",OFF-PA-10002870,6,37.44,0,16.848
CA-2011-110352,Standard Class,ED-13885,Central,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,OFF-LA-10003923,2,23.68,0.2,8.88
CA-2013-140501,Standard Class,IM-15070,East,Consumer,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",OFF-LA-10003510,4,122.12,0,56.1752
CA-2013-140501,Standard Class,IM-15070,East,Consumer,Office Supplies,Labels,Avery 52,OFF-LA-10000248,5,18.45,0,8.6715
CA-2013-140501,Standard Class,IM-15070,East,Consumer,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,OFF-ST-10000060,5,324.9,0,38.988
CA-2013-140501,Standard Class,IM-15070,East,Consumer,Office Supplies,Paper,Tops White Computer Printout Paper,OFF-PA-10003129,3,146.73,0,68.9631
CA-2013-140501,Standard Class,IM-15070,East,Consumer,Office Supplies,Fasteners,Translucent Push Pins by OIC,OFF-FA-10004076,2,3.96,0,1.4652
CA-2012-139290,Standard Class,MY-17380,West,Corporate,Office Supplies,Labels,Avery 507,OFF-LA-10004008,2,5.76,0,2.6496
CA-2014-166142,Standard Class,MM-17260,East,Consumer,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,OFF-BI-10004094,3,26.55,0,13.0095
CA-2014-166142,Standard Class,MM-17260,East,Consumer,Furniture,Tables,Hon 2111 Invitation Series Straight Table,FUR-TA-10004607,3,310.443,0.3,-48.7839
CA-2011-145926,Standard Class,MP-17470,Central,Home Office,Furniture,Chairs,Global Super Steno Chair,FUR-CH-10004289,5,479.9,0,81.583
CA-2012-149678,Second Class,AW-10840,West,Consumer,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,OFF-SU-10004498,1,12.88,0,0.3864
US-2012-164357,Standard Class,SF-20065,South,Consumer,Office Supplies,Art,Newell 349,OFF-AR-10001177,5,13.12,0.2,1.476
US-2013-146570,Standard Class,SN-20710,South,Home Office,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,OFF-BI-10001718,8,511.84,0,240.5648
US-2013-146570,Standard Class,SN-20710,South,Home Office,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,4,91.96,0,25.7488
US-2013-146570,Standard Class,SN-20710,South,Home Office,Office Supplies,Art,Newell 344,OFF-AR-10003856,3,8.34,0,2.1684
CA-2014-124401,Standard Class,RD-19900,West,Consumer,Office Supplies,Storage,Hanging Personal Folder File,OFF-ST-10000649,3,37.68,0.2,2.355
CA-2014-124401,Standard Class,RD-19900,West,Consumer,Technology,Accessories,Logitech Wireless Marathon Mouse M705,TEC-AC-10002926,7,279.944,0.2,80.4839
US-2011-140116,Standard Class,KT-16480,West,Consumer,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,OFF-ST-10000078,3,636.408,0.2,-15.9102
US-2011-140116,Standard Class,KT-16480,West,Consumer,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",OFF-AR-10001044,4,83.168,0.2,9.3564
